"Name","ra","dec","dist","vlos","pmra","pmdec","pmra_e","pmdec_e","disterr","vloserr","pmcorr","plx","plx_e","GAL_LONG","GAL_LAT","sigma","rmax","v_r16","v_r50","v_r84","v_phi16","v_phi50","v_phi84","v_z16","v_z50","v_z84","j_r16","j_r50","j_r84","j_phi16","j_phi50","j_phi84","j_z16","j_z50","j_z84","energy16","energy50","energy84","rperi16","rperi50","rperi84","rapo16","rapo50","rapo84","Rmax16","Rmax50","Rmax84","zmax16","zmax50","zmax84","ecc16","ecc50","ecc84","ecc_mean","Lx16","Lx50","Lx84","Ly16","Ly50","Ly84","Lz16","Lz50","Lz84","Ltot16","Ltot50","Ltot84","Lperp16","Lperp50","Lperp84","incl16","incl50","incl84","xgal16","xgal50","xgal84","ygal16","ygal50","ygal84","zgal16","zgal50","zgal84","vx16","vx50","vx84","vy16","vy50","vy84","vz16","vz50","vz84"
"NGC_1904_M_79",81.044168,-24.524481,13.2,205.76,2.4693,-1.593,0.0251,0.0258,0.17,0.21,0.001,0.0843,0.0109,227.229412838668,-29.3515543434619,6.5,10,50.6836561600395,51.8364494447601,52.7041900155876,0.663980936308195,2.17295267302755,3.75807055113659,6.47584870574105,8.76166261581526,10.553420770895,1560.22482845212,1586.33369563233,1596.96944887322,11.9827885905401,39.2915343864216,68.7263096762406,168.876308199062,189.511416454255,207.56372782359,-136944.13521101,-136682.470002851,-136083.73633477,0.082785228788853,0.154896765947342,0.234780950546265,19.60165184021,19.6988515853882,19.9401168060303,19.5888300323486,19.6601037979126,19.7477576446533,8.3382218170166,14.2157382965088,14.6597148513794,0.97672435760498,0.98439034819603,0.991613805294037,0.983318239450455,-275.861798599831,-240.39570524067,-210.737627955984,390.541871862007,426.501471055997,464.803873149528,11.9827885905401,39.2915343864216,68.7263096762407,445.136732840852,501.960730009078,540.707848898496,444.675467499902,495.959817320669,536.276830190213,82.3742695229736,85.4478254861385,88.5747259546908,-16.1435644723677,-16.0045133567406,-15.9553278086313,-8.58710628778902,-8.43679005211426,-8.38361977434955,-6.57834892139487,-6.46319573548109,-6.42246342966567,-45.6504327416907,-44.81273706206,-42.8909818472595,-27.8005646095238,-25.4319617131043,-24.6348741092755,6.47584870574105,8.76166261581526,10.553420770895
"NGC_2298",102.247543,-36.005306,10.21,147.15,3.3192,-2.1753,0.0254,0.0259,0.13,0.57,0.0024,0.1174,0.011,245.628605578159,-16.0063579554269,3.2,6,-82.6775859120202,-81.8929938322074,-80.1319475473728,28.3457619777209,29.8005750855382,31.491318499951,69.3420834533067,71.4517772363884,72.9301004860018,1040.95635724617,1053.57772088514,1064.23800527481,426.594114082656,450.095671285096,478.859594338269,254.968731875429,275.839534396557,295.071068765149,-143608.157274962,-143249.081866974,-142619.92399073,1.17808539867401,1.23293602466583,1.3250972032547,16.8794686889648,16.9997673034668,17.199139251709,16.8068228912354,16.8971738815308,17.1151525878906,10.9688819503784,11.0327477455139,11.079559211731,0.856935827732086,0.865180194377899,0.869890146255493,0.864630210399628,-583.826449333385,-567.199997179063,-546.498529255512,614.342742106988,634.35909429156,658.827009840417,426.594114082656,450.095671285096,478.859594338269,933.813316412266,962.503875909022,991.139761966206,822.353323324102,857.349996694364,881.024669890905,60.3652306551183,62.2271262042684,63.6253271536473,-12.2692842013867,-12.2162769794843,-12.1910886927279,-8.98260319667661,-8.86559420508403,-8.8099931770065,-2.82888113335398,-2.79203162308378,-2.77452125377549,81.4930422083388,83.8959979054078,85.0381520788648,23.2293947089302,23.8608473921532,24.6841131849202,69.3420834533067,71.4517772363884,72.9301004860018
"NGC_2419",114.535286,38.882442,82.96,-21.1,0.0071,-0.523,0.028,0.0261,1.45,0.31,0.0182,0.0022,0.0165,180.369035469713,25.2416219957426,11.1,6,-17.900712203831,-11.8680605259875,-5.16625586150484,-54.6271525318322,-53.078661781387,-39.2258231684505,-57.7135716011387,-43.7559673050056,-32.3970577474938,4026.13223558149,4232.69852892471,4559.91696888734,-4546.8502119858,-4308.67488813487,-3312.44009663733,815.308778225474,1395.37057268326,2575.71645093289,-67682.0037005906,-66826.1322594961,-66234.2888176654,12.4105975341797,13.3013272285461,14.8513774490356,89.1972924804687,91.5708923339844,92.4164990234375,88.8110601806641,91.1025848388672,92.0452124023437,48.8060145568848,58.0962467193604,72.9376788330078,0.718442857265472,0.742045968770981,0.763071992397308,0.73830583691597,-1922.0791862076,-1807.21652628736,-1383.63839182593,-4609.06136135089,-3239.75820746844,-2091.05951778232,-4546.8502119858,-4308.67488813487,-3312.44009663733,5361.43216905577,5615.74448265728,6089.11397471273,2840.63915344887,3663.97437523451,4869.16275625398,125.521542921373,139.057098249243,148.006763591652,-84.0330823009727,-83.2606834643229,-81.1781238565287,-0.488430434151612,-0.483455519672656,-0.470042040192229,34.4063826782556,35.3882295527644,35.7523859403177,4.9193010408475,11.5851025175971,17.5855864619511,39.2585843433628,53.1443456767459,54.7147445189597,-57.7135716011387,-43.7559673050056,-32.3970577474938
"Ko_2",119.571,26.255,34.7,70,-0.5123,-0.0956,0.148,0.1171,3.47,90,0.0769,0.3948,0.1475,195.112082035799,25.5455771770607,0.1,2,-21.6606435762104,51.789195512876,102.744496834009,-254.441166562651,-246.470319883481,-229.571631693474,-66.7249286293871,-48.0440540111067,4.99822962478263,276.670707555537,667.620541531875,1368.79061216773,-10841.8880522134,-9540.7131878313,-8808.27612230002,746.617743436655,965.780936059465,1214.20394657557,-70975.8980674827,-65867.9348534635,-60843.0440457756,37.6956986999512,39.7625370025635,42.8022169494629,60.1729539489746,73.3560333251953,91.8557827758789,59.9246478271484,73.3522148132324,91.8141781616211,24.5903677368164,31.9944791793823,35.3640791320801,0.199367675185204,0.295540824532509,0.387502199411392,0.309835582971573,-3606.24138142123,-3289.9753108786,-2664.69673626935,-3939.09109810406,-3092.00212909152,-1878.35138597631,-10841.8880522134,-9540.7131878313,-8808.27612230002,9933.14055690374,10465.89965967,11899.4584905161,3829.33506826486,4558.77481062618,5034.46281437312,152.58090184922,156.043291371046,158.0113780254,-41.9131171306253,-38.7337571937801,-36.7651412074689,-9.10412001624504,-8.24554398105589,-7.7139254974896,14.1418316490813,15.116440374377,16.6904558029072,-150.8020748454,-98.4058974064212,-32.5092337678236,208.967263403317,227.048466416468,251.739890504506,-66.7249286293871,-48.0440540111067,4.99822962478263
"Pyxis",136.990833,-37.221388,36.26,40.46,1.0284,0.1382,0.0319,0.0352,0.99,0.21,0.0284,0.0156,0.0217,261.319390874459,6.99736266814085,0.9,3,-233.161055520541,-232.592507076299,-232.188949679652,21.804036093357,26.3975751739746,30.1807823786436,151.48805024792,159.802759174812,165.535960887152,3489.46842271253,3628.76176692028,3695.15273917806,813.424919592146,1008.17519150343,1174.82979200994,5824.88120159617,6160.42829239759,6390.51897805903,-66432.5168301137,-65444.0599935549,-64448.0614423995,17.7192794799805,18.6193370819092,18.9442515563965,89.8530993652344,92.386157989502,94.895622253418,89.8369174194336,92.3545417785645,94.8702334594727,85.928137512207,88.6488418579102,90.9904312133789,0.664393906593323,0.66692578792572,0.671324841976166,0.667390275001526,-6721.20734670792,-6605.75564033216,-6323.63690291405,2557.18007527544,2660.27657057606,2694.20079259614,813.424919592146,1008.17519150343,1174.82979200994,6902.99140254281,7176.77155400639,7308.05927554586,6821.11657226491,7121.34148740875,7240.73874758951,80.5317371287689,81.8797933275508,83.3664731274317,-13.7754776159572,-13.6481534918188,-13.5036378101529,-36.5185368720957,-35.6845830761468,-34.7380271731321,4.3130768919435,4.4306013665453,4.53414515238925,104.591787639417,107.813269252404,110.459756687372,206.911574707132,208.426323499545,208.993938451987,151.48805024792,159.802759174812,165.535960887152
"NGC_2808",138.012909,-64.863495,10.16,103.57,0.9935,0.2735,0.024,0.0241,0.16,0.27,-0.0005,0.1085,0.0103,282.193020484752,-11.2525928322529,15,15,-150.842212473504,-150.518885551615,-149.67034006431,-31.2138059847778,-28.5179340658464,-26.3545904506817,27.2626796284088,29.5640299141731,31.4054874723997,1066.21858272193,1103.17530943982,1129.25837485239,-352.125911784704,-326.422313920724,-305.201858970787,37.1540022563073,37.8558212769767,38.7251530070751,-152336.91362154,-151492.261510274,-150925.602999364,0.807825944423676,0.825674623250961,0.865877637863159,14.4453941345215,14.7026710510254,14.870373840332,14.2737603759766,14.5298986434937,14.674327583313,4.66686029434204,4.72416186332703,4.79079360961914,0.886885743141174,0.894516319036484,0.896334390640259,0.892376279830933,-24.7241505430201,-6.184019196186,16.9201982199884,58.8539060329312,71.1402769850306,77.228919354603,-352.125911784704,-326.422313920724,-305.201858970787,314.251708943896,332.741914950359,358.978789322784,61.6844608135372,71.7999800658928,80.1202485200103,165.109424196802,167.785531715161,169.737508071843,-6.1546555190215,-6.10392243213511,-6.06878117898489,-9.86309855712198,-9.70046784092163,-9.46567945076036,-2.00764516507298,-1.97454149393139,-1.92675004446015,55.5159577812707,56.0744138555697,56.4854125096774,141.916219584476,142.237973200418,142.782464688226,27.2626796284088,29.5640299141731,31.4054874723997
"E_3",140.237793,-77.28189,7.95,4.93,-2.728,7.0824,0.0273,0.0271,0.38,0.42,0.0003,0.1436,0.0129,292.268230438327,-19.0170218123522,0.6,4,45.9278097261753,47.7121668977332,50.5702840697121,-246.64123700446,-239.501418735831,-235.52601345865,94.5688822999965,97.6706992398487,101.613358984661,36.9748797226549,49.8977467734821,78.7054632851378,-2185.72427506056,-2080.24621951863,-2022.42418076743,271.215690995425,288.414935062709,315.026154657273,-143236.215039643,-141245.600135517,-137773.492345626,8.82323711395264,8.95350027084351,9.1719779586792,11.9784307098389,12.6829504966736,14.0045798873901,11.9126846694946,12.5946879386902,13.9495055389404,5.23659978866577,5.65017557144165,6.39794427871704,0.15167173743248,0.172357819974422,0.208288024067879,0.176057025790215,-438.575466550401,-377.763501655947,-339.636664009406,1036.46666609095,1076.33805016453,1140.80625154616,-2185.72427506056,-2080.24621951863,-2022.42418076743,2297.7875200689,2372.46003819057,2504.67556417659,1090.69834640883,1140.65038817185,1222.35866236235,150.703279053926,151.246869529797,151.639992362996,-5.49969254624228,-5.42116661085563,-5.28851383660501,-7.11016567703398,-6.78621318352795,-6.59444431388233,-2.64808311819452,-2.52743148107146,-2.4560098111174,-228.066072297857,-216.903022282914,-210.29334772299,106.611001877155,112.205938145469,115.578140584698,94.5688822999965,97.6706992398487,101.613358984661
"Pal_3",151.382916,0.071666,89.87,94.04,0.086,-0.1492,0.0602,0.0727,1.36,0.8,-0.4132,0.0002,0.0497,240.141442547999,41.8646084164571,0.9,3,-145.754237505657,-131.771124793853,-110.373069722862,-58.180561312156,-51.5954942364601,-42.4707063193143,33.5883607922487,57.6173584465561,71.8204513346821,1075.8178861518,1574.92169803496,2751.53277761652,-4109.47191404181,-3675.48251898684,-3010.48415814803,6767.47421251727,9244.92779867994,10805.8894351394,-60747.7119856435,-56453.611577578,-53109.3481179286,28.7823885345459,44.5416107177734,55.840492401123,100.712260437012,103.524059295654,108.570919494629,100.580432739258,102.457462310791,107.604946899414,95.4527038574219,98.1202278137207,103.790594482422,0.318828191757202,0.398435100913048,0.552739560604095,0.432261657714844,-13298.337432212,-11552.3845285137,-8750.7307941927,3157.9912800756,4468.78523366621,5292.19169087483,-4109.47191404181,-3675.48251898684,-3010.48415814803,9778.36071562916,12920.815775163,14881.9134966132,9303.25279869107,12386.7411954687,14312.7589973669,105.869934669229,106.589631516241,107.948616581325,-41.9998909654903,-41.2940298144962,-41.1549848082892,-58.8783003859618,-57.6487134348842,-57.4065015990241,59.3179813744146,59.5682582031363,60.8387870427388,29.7507757778191,34.7252278654293,38.4073192357921,114.459008103235,137.186352653315,151.885801450673,33.5883607922487,57.6173584465561,71.8204513346821
"NGC_3201",154.403427,-46.412476,4.7,493.65,8.3479,-1.9578,0.0218,0.0219,0.04,0.21,0.0016,0.2185,0.0098,277.228793048447,8.64037977393996,4.3,25,-105.726164340332,-105.582907396269,-105.201366257161,304.55164915167,304.962166616971,306.291301863012,147.45709851625,148.869746024094,149.701743461373,777.598157686034,795.481164330276,819.365851546372,2706.33463740815,2713.70359308972,2731.09309170127,298.591603327995,304.658485874708,308.121234724809,-115492.63917264,-115026.601416233,-114389.705588926,8.36695484161377,8.37966728210449,8.40404792785645,27.1091498565674,27.42578125,27.860587387085,27.05943359375,27.3803453445435,27.8146787261963,11.1403578948975,11.3606142997742,11.5727152252197,0.528303112983704,0.531952619552612,0.536562843322754,0.532583546638489,-548.320880353022,-539.543174421868,-529.016102720985,1296.44158854779,1308.70127458312,1317.00127200242,2706.33463740815,2713.70359308972,2731.09309170127,3047.10868072115,3060.71805500773,3080.75852062872,1400.22162892014,1415.55911927278,1426.58713312631,27.3665712167806,27.5403360503037,27.5909957953379,-7.62014056382006,-7.61594518244494,-7.61073025247082,-4.64577763178407,-4.60466334562452,-4.5715871372648,0.700249434424259,0.705315857856941,0.711613507833971,246.781010676515,248.141748582953,249.802208867302,-206.825727658861,-206.490278673467,-206.244443636685,147.45709851625,148.869746024094,149.701743461373
"ESO_93-8",169.924583,-65.219722,13.7,86,-4.0705,1.4022,0.0337,0.0347,1.37,10,0.0055,0.0969,0.0179,293.507919568226,-4.04023798532936,1,2,-18.1286396963677,-6.67209247778302,1.20646728722663,-232.936170989707,-225.434281462513,-203.226371526571,-8.00034019247651,-6.78330702194182,-3.48020924103997,1.06755989534957,8.40362754670302,28.2159586644665,-3206.59944102642,-2968.66377446588,-2400.49439742377,12.6380903993683,13.9530867540357,15.04263882636,-142394.560563897,-132008.616929471,-128061.29888257,9.2422106552124,12.5966305732727,13.751254234314,12.0304415130615,13.5024137496948,14.649345664978,12.0299214553833,13.5022106170654,14.6490703201294,0.929209773540497,1.06131392717361,1.18945840358734,0.022604011669755,0.061708441004157,0.129161832630634,0.072744154930115,99.5552611086098,134.633848585734,154.335869473117,147.397939077414,200.691489541587,223.238714398171,-3206.59944102642,-2968.66377446588,-2400.49439742377,2408.55191825088,2978.38009150979,3218.28280594161,196.83075027105,240.074886679403,268.953903692178,175.162082772837,175.285025358511,175.537994975108,-3.19024113085346,-2.60979502173628,-2.30279379135853,-13.5575245158813,-12.8517366292117,-11.5173060402028,-1.0442715723634,-0.989908091382473,-0.887123255717103,-229.860804994583,-219.501943400189,-190.658188261104,38.0111322005577,51.3243011869275,71.8568463707594,-8.00034019247651,-6.78330702194182,-3.48020924103997
"Pal_4",172.32,28.973583,102.44,72.4,-0.1884,-0.4767,0.0421,0.0408,2.22,0.24,-0.1381,-0.0242,0.0326,202.310684003074,71.8026172213073,1,4,-18.3294600591307,-0.773271054335687,13.3524875135554,-9.72392996663468,7.52788469871606,25.7947768398966,44.7369440036399,50.1809286347848,55.5799780916836,6541.31281853359,7210.51184772254,7525.47145757048,-393.756998272065,297.944962475693,1032.7689445236,1802.56222889025,2046.62320278225,3873.49738788624,-62519.2050080318,-61765.7125884549,-60850.0798729153,4.2064856338501,5.6745023727417,8.98890533447266,107.792777099609,109.089378356934,110.836228027344,102.140111999512,107.276008605957,109.54047454834,101.159563903809,103.811111450195,106.46010559082,0.850689995288849,0.901719838380814,0.925528047084808,0.876854234933853,-2181.58954209452,82.9270709192821,2267.45295014074,1209.64684480904,2206.71792173734,3595.41447236788,-393.756998272065,297.944962475693,1032.7689445236,2234.03907071921,2887.70290221219,4252.90803017906,2211.25459647083,2778.1193838916,4230.66235794994,68.2024825246276,82.1427182990853,95.0148997431784,-38.4946427122285,-38.0014407391364,-37.6077913613296,-12.431330730398,-12.2289465365115,-12.0674135006603,96.6968877646538,97.991261396346,99.6129777385026,-5.00478914114496,3.09481934888159,14.4520461194118,-28.6359194471501,-7.09258938656301,14.8905155423596,44.7369440036399,50.1809286347848,55.5799780916836
"Crater",174.0675,-10.877444,150.26,148.3,-0.0572,-0.1221,0.127,0.1159,9.18,0.93,-0.2296,0.0046,0.1419,274.808108141568,47.8474422484794,0.6,3,-184.058542887236,-84.2105130002919,40.6628652385258,-24.3318786632852,29.7630606787239,74.5568810574171,-47.3793160513081,59.5213460939068,149.130083918338,1840.92238623128,4691.16002426729,17669.530861005,-2581.59662249094,3007.49570017827,7073.91889668557,8310.84579303985,13018.6247013262,28871.555013887,-48698.409712196,-45331.2680681993,-21138.0190696965,27.9466415405273,53.9531898498535,142.798309936523,147.549489746094,162.343490600586,645.723811035156,136.359249267578,159.01203918457,632.877551879882,131.788399658203,156.896858215332,199.876919555664,0.333881055116653,0.612470686435699,0.748421483039856,0.55657317340374,-34314.3026176909,-15389.2229618158,9841.30138192609,-2793.76167080677,3293.91627079466,7898.41618504493,-2581.59662249094,3007.49570017827,7073.91889668557,10629.5263991416,16025.6261284844,35908.9756091514,10371.5849559401,15739.1222467034,35211.9928805268,78.4076337261396,78.9563537654662,104.426689975667,-0.252822235902115,0.185799030414511,0.81051128137932,-107.121722176136,-99.6948126370323,-94.4802511139794,104.739320921341,110.520101839972,118.753456985605,-24.0506217754524,29.5601876697582,74.366296748139,-40.8268401796686,84.2910515372258,184.155131169907,-47.3793160513081,59.5213460939068,149.130083918338
"Bliss_1",177.511,-41.772,23.7,230,-2.3434,0.1382,0.0417,0.0367,2.37,120,-0.0501,0.0211,0.0385,290.832070669996,19.6527718021952,0.1,3,-67.0783195877666,102.687840696901,167.413864857191,-193.232026678231,-135.211594757765,-75.2530090975227,-8.50026313705638,45.4984210799458,89.3336808728646,485.859590997212,833.434175195024,1866.49407092787,-3996.01606355298,-2860.27838237738,-1414.48840963308,207.907871286969,238.167126272808,302.721979628323,-123497.709633262,-110287.978506516,-97264.246521995,3.42735807418823,8.57160806655884,13.8064002227783,22.8431517028809,30.8138456344604,40.9654499816895,22.7796063232422,30.7713994979858,40.917227935791,8.63850677490234,11.1102418899536,16.9883683395386,0.394419395923614,0.511284917593002,0.794630920886993,0.565551000833511,-512.789237225873,-297.979830685806,-120.942069991999,-1524.15325993758,-1091.81712548164,-510.529513665563,-3996.01606355298,-2860.27838237738,-1414.48840963308,1595.80631347995,3075.02683366326,4279.95242895909,738.298363052209,1128.61498439744,1532.9120746152,152.269929270898,158.414066997849,159.027351456504,-1.18087946673745,-0.363571425742292,0.066022684696301,-21.7238286901839,-20.5948178929164,-18.4468610644697,7.04857100738406,7.86930826849256,8.30070484836763,-192.771580023536,-134.921181988771,-82.3182094069945,-166.752612328075,-98.2823314125384,69.8563460420293,-8.50026313705638,45.4984210799458,89.3336808728646
"Ko_1",179.827,12.26,48.3,90,-1.5159,-0.8125,0.1183,0.0929,4.83,110,-0.2027,-0.0526,0.1163,260.976699473756,70.754906619278,0.1,2,148.777583566803,186.6054191417,236.698459347936,-135.246290976482,-126.679621843311,-115.041443803271,-135.440043852947,-79.4171825657239,-9.86611244208825,308.49787420032,861.437600730965,2737.78274368719,-2622.59788368804,-2396.82081658626,-2117.17324307776,7479.68161557874,9478.66208540641,12143.3359707129,-73580.8997189387,-61439.4798398552,-50757.8704533846,33.1592036437988,45.9211864471436,50.3048765563965,57.7927774047852,86.3334350585938,128.856503295898,56.9019020080566,84.7714881896973,128.78956237793,55.5005114746094,83.0131301879883,126.633926696777,0.21040790617466,0.314006388187408,0.494279928207398,0.339524534344673,3293.08217079675,5099.00717679661,7657.52998822524,-12204.8295038442,-10541.9457482808,-8593.7110757098,-2622.59788368804,-2396.82081658626,-2117.17324307776,9564.05396898147,11876.9396218898,14622.7544384308,9325.09002293203,11615.8532593788,14409.3422774786,100.000976953438,101.04045980262,103.792019580987,-10.8557318068567,-10.7176698434255,-10.5387523009642,-16.7235824378517,-15.8541834190907,-14.7275100617872,42.7133135498281,45.9809366698832,48.5024024663728,-230.587939868692,-205.306465184863,-189.987279233507,-135.914904961781,-83.284515646439,-47.9486178172317,-135.440043852947,-79.4171825657239,-9.86611244208825
"NGC_4147",182.52626,18.542638,18.65,179.35,-1.7077,-2.089,0.0274,0.0264,0.16,0.31,-0.0292,0.0258,0.0134,252.848287256725,77.1894907556688,3,8,45.390161443474,46.3459245357525,49.3809090938312,1.99384461895027,3.23392901126036,6.96062643320808,128.68953774229,129.626928349605,130.428866124414,1872.2397461862,1894.73124686647,1926.63235015016,20.3425521987662,33.0270386201423,71.1764318292543,577.313971488119,644.335695094081,673.96719006161,-124157.823278407,-123869.151780971,-123728.924267646,0.242230862379074,0.480451732873917,0.582971968650818,25.3378712463379,25.4889125823975,25.6307251739502,24.2726686859131,24.5966606140137,25.276180267334,24.6774922180176,25.1789836883545,25.3939110565186,0.955281851291656,0.962907433509827,0.981098005771637,0.965695637464523,-162.381493823903,-133.136283763747,-43.7365186159843,431.480194901825,467.088046730141,483.697030785134,20.3425521987662,33.0270386201423,71.1764318292543,439.584684116642,487.116799752357,510.618311838807,433.763760314724,485.947734747469,510.177533569073,80.6766253692084,86.1098904472356,87.7058693490398,-9.42365280053144,-9.41857639008387,-9.40820381120799,-3.96480422892683,-3.94835595732433,-3.91474736788285,18.0174974582423,18.1721798982395,18.2478825334139,-42.9053172213471,-41.4919022283104,-41.102471718174,-25.5658084630083,-20.9003812838624,-19.3405418397411,128.68953774229,129.626928349605,130.428866124414
"NGC_4372",186.439178,-72.659004,6.06,75.59,-6.4079,3.297,0.0238,0.0239,0.18,0.3,0.0018,0.1828,0.0102,300.993164796851,-9.88399939619986,4.7,15,23.0692568073781,26.0776057837201,27.9727982776459,-128.139106935304,-126.527717309191,-124.768590113846,64.3281612681812,69.4783038738944,70.1638981731142,134.648764023848,138.99266382238,145.885360250311,-930.666081237803,-915.562578124556,-895.300884307038,78.3015202161898,91.7567137637312,95.1907117297492,-178640.889104801,-177484.590164743,-176917.58663088,2.95506497383118,3.0823667049408,3.16405529022217,7.34390966415405,7.39119458198547,7.42710308074951,7.2507816696167,7.33719062805176,7.3703719329834,2.22247990608215,2.30235254764557,2.32889764785767,0.400950889587402,0.408815160393715,0.430741566419601,0.411961117386818,-290.361988243644,-278.596190686554,-237.110921746702,439.950579914207,468.050351356085,473.859985615343,-930.666081237803,-915.562578124556,-895.300884307038,1025.35023059049,1064.28695853085,1083.97262866065,499.778072951605,544.6939582409,555.748998852218,149.114074751784,149.198934583463,150.799401323424,-5.28308708211343,-5.14146072212887,-5.08483973227788,-5.18589970135033,-5.09164106002107,-4.85587145755233,-1.054084864202,-1.03492587292426,-0.987003393949873,-111.076702470712,-107.564531723955,-101.417162002181,69.7359780380169,71.5574370276625,76.2943973125047,64.3281612681812,69.4783038738944,70.1638981731142
"Rup_106",189.6675,-51.150277,21.29,-38.36,-1.2547,0.4017,0.0271,0.0259,0.29,0.26,0.022,0.0644,0.0128,300.888016775224,11.6707932962151,1.8,3,-233.347055371772,-231.826064685878,-230.576549249356,-92.7701722544581,-91.205065091714,-89.0090358011029,30.5875272615399,32.7788748651497,35.0724212001094,1686.80253796389,1707.07373154335,1733.45479937845,-1705.72626698599,-1651.26500151926,-1580.55076187316,581.745109529815,622.389777491609,663.955701063006,-108892.021070373,-108308.135472299,-107529.499967295,5.0204878616333,5.10424113273621,5.21211624145508,33.9421401977539,34.3807506561279,34.9569146728516,33.8064862060547,34.2375431060791,34.7323275756836,21.3678116607666,22.1744165420532,23.0499371337891,0.739757137298584,0.741290420293808,0.743826282024383,0.741636127233505,-1577.75722707649,-1522.86999307429,-1463.95526830669,-630.777377897741,-608.168406655864,-593.644222665972,-1705.72626698599,-1651.26500151926,-1580.55076187316,2295.2553903507,2322.14390096224,2364.00093099188,1576.69817743356,1640.34498394682,1698.83623998414,133.70451933163,135.038765043883,136.373181904031,2.40488818241351,2.50705361478741,2.66689413262726,-18.1658825485305,-17.8986816318622,-17.7278945401345,4.26703078698332,4.30813853256312,4.37245268646066,-125.43357603795,-122.580194471017,-119.020859277734,214.670603139859,216.644339910191,219.511053754591,30.5875272615399,32.7788748651497,35.0724212001094
"NGC_4590_M_68",189.866577,-26.744057,10.52,-93.11,-2.7393,1.7787,0.0237,0.024,0.07,0.18,-0.0032,0.1091,0.0107,299.625776987748,36.0508277285256,3.8,15,-168.157886007449,-165.156280303645,-162.578590765811,-286.106311191171,-285.851353453545,-285.52582788505,15.7629931385683,17.1839125583654,18.9906337704352,775.243756038237,800.144481922617,828.252053973577,-2410.82925698523,-2402.27584923493,-2390.00592096469,813.550329000358,832.750241698762,853.963906103362,-112916.196995149,-112222.958939883,-111386.04237431,9.11901561737061,9.18995094299316,9.22592548370361,28.4088143920898,28.895001411438,29.4814805603027,28.3423658752441,28.8152122497559,29.4118621063232,18.582091293335,18.9867658615112,19.5830416107178,0.513814694881439,0.518321096897125,0.522850213050842,0.518140316009522,-1905.38393140053,-1865.28830718752,-1834.04870344519,-1008.26234448392,-1000.13837992101,-983.566630891519,-2410.82925698523,-2402.27584923493,-2390.00592096469,3170.65536824012,3202.44031050548,3232.80309650667,2083.43074595081,2117.70971501405,2153.81476668148,138.221272628919,138.602441026853,138.921838818329,-4.04308550151141,-3.99276047835769,-3.96742221189148,-7.44288795380435,-7.39833121139042,-7.30983584819636,6.12100346294447,6.19510641625484,6.232416689738,-173.460383239753,-172.777508348826,-171.375265528382,280.578232285906,281.295846571223,282.524342375288,15.7629931385683,17.1839125583654,18.9906337704352
"BH_140",193.472915,-67.177276,5,90.3,-14.848,1.224,0.0242,0.0243,0.5,0.35,0.0045,0.2149,0.0105,303.170535497983,-4.30666531794996,1,10,179.128854200281,192.758314392431,216.055786147978,-133.007185915135,-116.437452969478,-110.07901209669,30.4153047734908,31.8374278209184,34.9658777841681,453.992651545577,488.107456849662,561.7512964705,-919.426127453882,-800.330384426832,-755.707426042451,15.7206294473076,17.8742667856505,22.9203112060125,-169941.965958032,-166557.827759192,-159247.240681165,1.88935987472534,1.98851853609085,2.25987622261047,9.83439739227295,10.4789276123047,12.0268085479736,9.80389900207519,10.450587272644,12.0062994384766,0.890307385921478,1.02954775094986,1.39088862419128,0.67723343372345,0.679700523614883,0.683604300022125,0.680613523721695,-169.845539465203,-136.513890545749,-120.814711119496,245.761049439705,258.505536384259,285.511462276267,-919.426127453882,-800.330384426832,-755.707426042451,803.798360805082,852.056265549911,977.610557752331,273.857754442927,292.342360227365,332.231050499962,159.844382788556,160.093971491692,160.153754033892,-5.68137733228647,-5.54676674774783,-5.30055214315859,-4.43579869009588,-4.05912062087576,-3.85318297893451,-0.39907985094526,-0.365190885683073,-0.346663091887238,-251.028072343476,-224.312886024683,-210.057367987084,-36.7223213372722,-19.8803197675487,-9.42311946373361,30.4153047734908,31.8374278209184,34.9658777841681
"NGC_4833",194.891342,-70.876503,6.6,201.99,-8.3785,-0.9651,0.0251,0.025,0.1,0.4,0.0059,0.1595,0.0105,303.604016140515,-8.01536229308405,4.6,12,109.549854752182,111.730325567818,115.720266899363,-35.7919652167707,-32.5925374410949,-31.9718020564954,-42.8556417790307,-41.9592509692917,-41.4549439677371,557.234926749551,557.42775612284,559.845102268753,-255.440088404843,-231.504764311754,-226.837062342668,30.4202413825393,30.8268623341252,31.6446067776489,-182165.138442791,-181779.330017547,-180919.614977035,0.670863366127014,0.689785778522491,0.753189084529877,8.11798156738281,8.17448616027832,8.28518703460693,8.02447521209717,8.07726287841797,8.17951126098633,3.47286823272705,3.5053573846817,3.52142661094666,0.833300590515137,0.844149380922318,0.847612113952637,0.843375480175018,166.213095815673,168.713976909845,174.004234184377,-105.526563163798,-104.529447764991,-100.545198110015,-255.440088404844,-231.504764311754,-226.837062342668,300.037962300904,305.785912060447,325.113663661894,196.693943465252,198.759649345649,200.641987787531,138.987009752057,139.295343190075,141.748852079407,-4.62578309323599,-4.60275299426954,-4.5432436871197,-5.50302498056769,-5.4134698733082,-5.37881205116377,-0.930388332777658,-0.915247382622224,-0.909387835650054,-101.215630693955,-97.1112611271116,-95.6726230868919,-66.5167682778814,-64.0079298077693,-62.2113993592061,-42.8556417790307,-41.9592509692917,-41.4549439677371
